31443		 10
31445		 10
31446		 10
31447		 10
31448		 10
31449		 10
31450		 11
31451		 11
31452		 10
31453		 11
31454		 10
31456		 10
31546		 89
31547		 578
31548		 131
31549		 603
31651		 10
31652		 10
31653		 10
31654		 10
31655		 10
31656		 10
31657		 10
31658		 10
31659		 10
31660		 10
31661		 10
31662		 10
31663		 10
31664		 10
31665		 10
31666		 10
31667		 10
31668		 10
31669		 10
31670		 10
31671		 10
31672		 10
31673		 10
31674		 10
31675		 10
31676		 10
31677		 10
31678		 10
31679		 10
31680		 10
31681		 10
31682		 10
31683		 10
31684		 10
31685		 10
31686		 10
31687		 10
31688		 10
31689		 10
31708		 974
31712		 10
31717		 10
31848		 16
31857		 10
31862		 12
31866		 16
31867		 16
31869		 16
31870		 16
31871		 12
31872		 16
31873		 12
31874		 16
31875		 16
31876		 16
31877		 16
31878		 16
31881		 16
31883		 16
31884		 16
31885		 16
31886		 16
31887		 16
31888		 16
31891		 12
31893		 16
31895		 16
31896		 16
31897		 16
31898		 16
31900		 12
31906		 12
31907		 12
31911		 16
31912		 16
31913		 12
32116		 16
32117		 16
32119		 16
32122		 12
32126		 16
32131		 10
32159		 16
32160		 16
32161		 16
32162		 20
32165		 16
32166		 16
32167		 16
32168		 16
32175		 16
32311		 10
32312		 10
32313		 10
32314		 8
32315		 10
32316		 10
32317		 10
32318		 10
32319		 10
32320		 10
32321		 10
32322		 10
32323		 10
32324		 10
32325		 10
32326		 10
32327		 1
32328		 8
32329		 10
32330		 10
32331		 10
32332		 10
32333		 10
32334		 10
32335		 10
32336		 10
32337		 10
32338		 10
32339		 10
32340		 10
32341		 10
32342		 10
32354		 10
32355		 1
32356		 10
32358		 2562
32359		 1755
32360		 1191
32361		 537
32362		 1691
32363		 793
32364		 793
32365		 715
32366		 586
32367		 713
32370		 1880
32371		 2030
32372		 1035
32373		 2521
32377		 16
32468		 16
32469		 16
32489		 16
32495		 16
32500		 16
32501		 16
32502		 16
32508		 16
32689		 16
32690		 16
32692		 16
32693		 12
32695		 16
32697		 12
32699		 16
32700		 12
32703		 16
32704		 16
32714		 16
32716		 16
32717		 16
32719		 12
32720		 16
32721		 16
32724		 12
32727		 16
32729		 16
32730		 16
32732		 16
32737		 12
32740		 16
32741		 16
32745		 16
32748		 12
32756		 16
32807		 16
32810		 10
32811		 10
32813		 6
32816		 16
32817		 16
32823		 12
32825		 16
32861		 16
32862		 12
32867		 16
32869		 16
32870		 16
32873		 12
32888		 16
32890		 12
32891		 12
32913		 10
33065		 16
33067		 12
33068		 16
33071		 16
33072		 12
33074		 16
33076		 16
33079		 16
33110		 16
33111		 16
33456		 10
33457		 10
33459		 12
33460		 16
33462		 12
33463		 12
33466		 16
33469		 16
33470		 16
33471		 12
33472		 16
33473		 10
33474		 16
33478		 12
33483		 16
33485		 16
33489		 16
33492		 16
33493		 16
33494		 16
33497		 16
33502		 16
33503		 16
33505		 16
33508		 16
33510		 16
33512		 12
33513		 16
33514		 16
33515		 16
33518		 16
33524		 16
33528		 16
33534		 12
33535		 12
33536		 16
33537		 16
33538		 12
33541		 12
33548		 12
33549		 16
33550		 16
33551		 12
33552		 16
33555		 16
33558		 16
33567		 16
33572		 16
33577		 16
33578		 16
33583		 12
33591		 16
33592		 16
33593		 16
33594		 12
33597		 16
33599		 16
33603		 16
33605		 16
33606		 16
33607		 16
33611		 2951
33632		 16
33634		 16
33637		 16
33638		 16
33641		 16
33646		 10
33647		 12
33648		 12
33660		 12
33670		 16
33676		 12
33680		 12
34141		 8
34145		 16
34150		 16
34151		 16
34152		 10
34153		 16
34156		 16
34158		 12
34160		 16
34161		 16
34162		 16
34163		 16
34164		 12
34165		 12
34166		 16
34171		 16
34172		 16
34182		 16
34183		 12
34184		 16
34192		 16
34193		 10
34194		 16
34197		 16
34198		 16
34216		 16
34225		 12
34228		 16
34229		 16
34231		 16
34232		 12
34233		 16
34235		 16
34236		 16
34237		 12
34238		 16
34242		 16
34244		 16
34245		 16
34246		 12
34248		 16
34252		 16
34253		 16
34254		 16
34256		 16
34257		 16
34258		 16
34259		 16
34261		 16
34263		 16
34264		 16
34265		 16
34266		 12
34267		 16
34268		 16
34269		 16
34270		 12
34272		 16
34275		 16
34276		 16
34278		 16
34279		 16
34280		 16
34282		 16
34284		 12
34285		 16
34289		 16
34290		 16
34291		 16
34293		 12
34294		 12
34296		 16
34297		 16
34298		 16
34302		 12
34307		 16
34308		 16
34309		 16
34311		 12
34312		 12
34314		 16
34315		 16
34318		 12
34319		 16
34320		 16
34321		 12
34322		 12
34323		 16
34324		 16
34325		 12
34326		 12
34327		 16
34328		 16
34329		 16
34330		 12
34331		 12
34332		 12
34333		 16
34334		 16
34336		 16
34337		 16
34343		 12
34344		 16
34358		 16
34359		 16
34363		 10
34367		 16
34368		 16
34369		 16
34370		 16
34371		 12
34372		 12
34374		 16
34376		 16
34382		 16
34446		 16
34447		 16
34448		 16
34451		 16
34459		 16
34461		 16
34462		 16
34463		 16
34468		 16
34472		 16
34642		 16
34777		 16
34778		 16
34780		 12
34781		 16
34782		 16
34783		 16
34786		 12
34787		 16
34788		 16
34789		 16
34790		 16
34791		 16
34792		 12
34794		 12
34795		 12
34796		 16
34797		 16
34799		 12
34801		 12
34802		 12
34805		 16
34808		 16
34809		 16
34810		 16
34811		 16
34812		 12
34813		 12
34814		 12
34815		 12
34817		 12
34819		 16
34820		 16
34821		 16
34825		 12
34828		 10
34831		 12
34840		 16
34842		 16
34843		 16
34845		 12
34846		 16
34847		 16
34848		 16
34850		 16
34852		 16
34853		 16
34854		 16
34855		 16
34865		 16
34866		 16
34867		 16
34868		 16
34869		 16
35081		 12
35082		 16
35086		 16
35087		 16
35089		 16
35092		 16
35093		 16
35094		 16
35095		 16
35096		 16
35097		 12
35098		 16
35101		 12
35106		 16
35108		 16
35109		 16
35114		 16
35115		 16
35119		 16
35120		 16
35121		 12
35122		 12
35123		 16
35124		 16
35125		 12
35126		 16
35127		 16
35130		 16
35131		 16
35132		 16
35134		 16
35135		 16
35136		 12
35137		 16
35138		 12
35146		 16
35147		 12
35149		 12
35150		 16
35152		 16
35153		 16
35154		 16
35155		 16
35156		 16
35158		 16
35159		 16
35160		 16
35161		 16
35162		 16
35163		 16
35165		 16
35166		 10
35167		 16
35168		 16
35169		 16
35170		 16
35172		 16
35173		 16
35174		 16
35175		 16
35176		 16
35179		 12
35181		 16
35183		 12
35184		 16
35189		 10
35190		 10
35363		 16
35364		 16
35365		 16
35366		 12
35368		 12
35369		 12
35375		 16
35378		 12
35379		 16
35383		 12
35384		 12
35385		 12
35386		 12
35387		 12
35388		 16
35389		 16
35395		 16
35397		 16
35400		 16
35403		 16
35404		 12
35405		 16
35406		 12
35407		 16
35408		 16
35410		 16
35412		 16
35419		 16
35420		 16
35421		 16
35424		 16
35425		 12
35426		 16
35427		 16
35430		 16
35431		 16
35433		 1
35435		 16
35438		 16
35439		 16
35440		 16
35442		 16
35443		 16
35446		 16
35447		 16
35448		 16
35802		 16
35803		 16
35804		 16
35805		 16
35806		 16
35809		 16
35815		 16
35830		 16
35864		 10
35865		 10
35866		 10
35867		 10
35868		 10
35869		 10
35871		 10
35872		 10
35873		 10
36221		 16
36223		 16
36227		 16
36236		 16
36237		 16
36240		 16
36247		 10
36255		 16
36257		 16
36258		 16
36259		 16
36261		 12
36262		 16
36263		 16
36266		 16
36267		 16
36268		 16
36275		 12
36279		 16
36280		 16
36281		 16
36288		 12
36290		 16
36294		 16
36302		 16
36303		 16
36304		 16
36305		 16
36309		 16
36310		 16
36312		 12
36315		 16
36320		 16
36322		 16
36342		 14
36346		 16
36349		 16
36350		 16
36351		 16
36355		 18
36357		 16
36358		 16
36359		 16
36362		 16
36364		 16
36372		 16
36373		 16
36374		 16
36375		 16
36383		 16
36388		 16
36389		 12
36390		 16
36391		 16
36392		 16
36469		 10
36512		 16
36513		 16
36514		 16
37168		 16
37169		 16
37171		 16
37175		 16
37177		 16
37178		 16
37190		 18
37192		 16
37193		 16
37194		 16
37195		 16
37201		 16
37202		 16
37203		 12
37205		 16
37206		 16
37207		 16
37208		 16
37214		 16
37218		 16
37225		 16
37227		 16
37228		 16
37233		 16
37247		 18
37271		 10
37272		 10
37276		 18
37277		 18
37281		 16
37283		 16
37285		 16
37291		 14
37301		 16
37305		 12
37306		 16
37311		 12
37313		 12
37314		 12
37315		 16
37316		 16
37317		 16
37318		 16
37319		 16
37325		 16
37326		 16
37330		 16
37333		 16
37334		 16
37340		 16
37414		 16
37415		 10
37417		 16
37418		 16
37419		 12
37420		 12
37421		 16
37422		 16
37423		 16
37425		 16
37426		 16
37427		 16
37431		 16
37432		 16
37433		 12
37435		 16
37436		 16
37437		 16
37438		 16
37439		 16
37440		 16
37441		 16
37445		 16
37446		 16
37447		 16
37448		 16
37453		 10
37454		 10
37531		 16
37532		 16
37533		 16
37534		 12
37536		 12
37538		 16
37539		 16
37541		 16
37548		 16
37552		 16
37553		 16
37555		 16
37556		 16
37557		 16
37558		 16
37559		 16
37561		 16
37562		 16
37563		 16
37566		 16
37568		 16
37776		 1420
37800		 10
38045		 16
38046		 16
38048		 16
38049		 16
38052		 16
38055		 16
38056		 18
38058		 16
38059		 12
38061		 16
38062		 16
38063		 12
38064		 12
38067		 12
38070		 16
38071		 12
38073		 16
38074		 16
38075		 16
38076		 16
38077		 16
38079		 16
38080		 12
38082		 16
38088		 16
38089		 16
38092		 16
38093		 16
38100		 10
38102		 16
38131		 16
38134		 16
38139		 10
38140		 16
38142		 16
38143		 12
38144		 16
38145		 16
38146		 16
38147		 16
38149		 16
38150		 16
38153		 18
38154		 16
38155		 16
38157		 16
38172		 16
38174		 12
38176		 16
38315		 16
38319		 16
38320		 16
38321		 16
38328		 16
38331		 16
38342		 16
38343		 16
38344		 16
38349		 16
38365		 16
38368		 16
38369		 16
38370		 16
38371		 16
38372		 16
38373		 16
38518		 16
38527		 16
38531		 16
38537		 16
38541		 16
38582		 16
38583		 16
38776		 16
38777		 16
38778		 16
38783		 12
38784		 16
38785		 16
38786		 16
38823		 12
38825		 16
38828		 12
38835		 16
38836		 12
38920		 16
38924		 16
38939		 16
38940		 16
38941		 16
38943		 3278
38944		 3192
38945		 3220
38946		 3322
38968		 16
38970		 16
38986		 12
38987		 12
38988		 12
38989		 10
38990		 10
39068		 3412
39069		 1193
39071		 2556
39072		 1181
39073		 3383
39076		 1682
39077		 5949
39078		 1077
39079		 1835
39080		 5696
39082		 1127
39083		 6510
39084		 5197
39085		 1295
39086		 1831
39087		 941
39088		 405
39089		 329
39090		 3680
39091		 1064
39092		 6668
39094		 4952
39096		 1698
39097		 6648
39098		 531
39099		 7517
39102		 1098
39103		 1092
39107		 1328
39110		 2488
39111		 1040
39112		 3410
39114		 909
39115		 1065
39116		 914
39117		 1225
39118		 806
39119		 1133
39120		 225
39121		 241
39122		 301
39123		 347
39124		 563
39125		 838
39126		 1920
39127		 3282
39128		 1088
39129		 965
39131		 1026
39132		 1080
39223		 16
39224		 16
39225		 16
39226		 16
39227		 16
39229		 16
39232		 12
39233		 16
39234		 16
39239		 12
39242		 16
39243		 16
39248		 16
39255		 16
39256		 16
39261		 10
39263		 16
39341		 16
39342		 16
39343		 12
39345		 16
39346		 16
39347		 16
39348		 12
39353		 16
39354		 16
39360		 16
39388		 10
39435		 12
39436		 16
39438		 16
39440		 16
39445		 16
39446		 16
39453		 16
39455		 18
39457		 16
39503		 16
39505		 16
39513		 16
39515		 16
39516		 16
39582		 16
39583		 16
39588		 394
39589		 748
39591		 390
39593		 1202
39594		 190
39595		 1154
39596		 1036
39597		 1948
39598		 1158
39599		 1048
39600		 480
39601		 3916
39602		 200
39603		 480
39604		 1692
39605		 1794
39606		 212
39607		 612
39608		 392
39651		 16
39652		 16
39653		 16
39656		 12
39659		 16
39671		 21
39691		 10
39692		 14
39693		 10
39694		 10
39695		 10
39696		 13
39697		 10
39698		 12
39699		 10
39700		 10
39725		 16
39728		 16
39735		 16
39736		 10
39747		 16
39748		 12
39884		 16
39886		 16
39887		 16
39889		 12
39891		 16
39892		 16
39895		 16
39897		 16
39905		 16
39906		 16
39907		 18
39910		 16
39911		 18
39912		 16
39916		 16
39932		 12
39933		 12
39935		 12
39936		 12
39937		 12
39938		 16
39939		 12
39940		 16
39943		 12
39944		 16
39977		 1782
39978		 1176
39980		 1480
39981		 1924
39982		 1013
39984		 1195
39986		 1840
39987		 622
39988		 1175
39989		 1191
40001		 16
40002		 16
40017		 604
40018		 580
40019		 215
40063		 16
40065		 10
40067		 16
40068		 16
40069		 612
40070		 610
40073		 16
40079		 16
40080		 16
40081		 16
40082		 16
40097		 16
40099		 16
40122		 16
40124		 12
40127		 16
40130		 16
40149		 16
40150		 16
40151		 16
40177		 10
40178		 3096
40179		 259
40201		 12
40220		 16
40221		 12
40222		 16
40223		 16
40224		 16
40308		 16
40310		 16
40313		 16
40323		 16
40324		 16
40326		 16
40345		 16
40360		 16
40365		 16
40437		 16
40439		 16
40440		 16
40441		 16
40445		 16
40446		 16
40448		 12
40452		 16
40454		 16
40457		 16
40458		 16
40459		 16
40460		 16
40463		 16
40465		 16
40471		 16
40547		 16
40548		 16
40549		 16
40550		 16
40551		 16
40553		 16
40555		 16
40558		 16
40560		 16
40561		 16
40566		 12
40571		 16
40572		 16
40573		 16
40574		 16
40579		 16
40805		 16
40855		 1562
40919		 16
40920		 16
40921		 16
41059		 16
41062		 16
41072		 12
41093		 10
41095		 12
41096		 16
41098		 12
41099		 12
41100		 16
41101		 16
41102		 16
41106		 16
41108		 16
41109		 16
41110		 16
41115		 10
41116		 10
41225		 16
41228		 12
41229		 12
41230		 12
41231		 16
41236		 16
41237		 12
41238		 12
41242		 12
41243		 12
41245		 16
41249		 16
41253		 12
41256		 20
41294		 12
41295		 10
41296		 10
41297		 10
41298		 10
41299		 10
41300		 10
41301		 10
41302		 10
41303		 10
41304		 10
41305		 10
41306		 10
41307		 10
41472		 12
41473		 12
41474		 16
41475		 12
41477		 12
41478		 12
41480		 16
41481		 12
41482		 12
41484		 12
41485		 16
41493		 16
41499		 16
41502		 12
41505		 16
41517		 16
41527		 10
41529		 16
41532		 16
41551		 16
41552		 80
41607		 10
41608		 10
41609		 10
41610		 10
41611		 10
41612		 10
41613		 10
41614		 10
41615		 10
41616		 10
41617		 14
41618		 10
41620		 10
41621		 10
41622		 10
41623		 10
41624		 10
41625		 10
41626		 10
41627		 10
41628		 10
41629		 10
41630		 10
41631		 10
41632		 10
41633		 10
41657		 132
41658		 16
41659		 12
41661		 16
41666		 16
41708		 12
41709		 12
41710		 12
41715		 12
41722		 12
41723		 12
41724		 16
41769		 10
41770		 10
41771		 10
41772		 10
41774		 10
41775		 10
41776		 10
41777		 10
41778		 10
41779		 10
41780		 10
41781		 10
41782		 10
41783		 10
41784		 10
41785		 10
41786		 10
41787		 10
41788		 10
41789		 10
41876		 64
41877		 1145
41881		 1203
41882		 922
41883		 12
41884		 1185
41889		 16
41891		 16
41895		 16
41898		 1077
41899		 39
41900		 39
41901		 1095
41908		 16
41917		 16
42356		 890
42379		 1031
42380		 5501
42381		 2702
42383		 435
42384		 942
42441		 16
42443		 16
42444		 16
42445		 16
42449		 12
42450		 12
42451		 12
42453		 12
42454		 16
42461		 12
42580		 16
42581		 10
42585		 16
42588		 856
42589		 16
42590		 16
42591		 854
42592		 16
42593		 644
42594		 16
42596		 12
42597		 12
42600		 16
42602		 16
42604		 16
42605		 16
42606		 16
42608		 12
42612		 16
42613		 16
42614		 16
42615		 16
42617		 16
42626		 16
42629		 16
42630		 16
42668		 16
42670		 16
42671		 608
42672		 1702
42674		 1626
42676		 1712
42677		 1510
42678		 1000
42679		 948
42680		 1052
42685		 16
42774		 1910
42775		 1642
42777		 1284
42791		 104
42795		 1182
44832		 10
44866		 506
44867		 1180
44869		 1750
44870		 1802
44871		 22
44872		 1968
44876		 10
44899		 455
44900		 1168
44901		 1800
44903		 1802
44904		 171
44906		 486
44909		 1410
45741		 16
45743		 18
45744		 16
45747		 16
45750		 16
45751		 16
45752		 16
45753		 16
45756		 16
45769		 18
45773		 16
45774		 16
45776		 18
45778		 18
45782		 16
45783		 16
45784		 16
45786		 16
45787		 16
45790		 10
45919		 16
45920		 22
45921		 16
45922		 16
45923		 1652
45924		 1696
45927		 16
45928		 16
45929		 16
45930		 16
45933		 10
45944		 18
45948		 16
45949		 16
45950		 16
45951		 16
45952		 16
45953		 16
45957		 16
45959		 16
45960		 16
45961		 16
45962		 16
45964		 16
45965		 16
45968		 16
45969		 16
45972		 16
45973		 16
45975		 4164
45976		 1026
45977		 1708
45978		 1190
45979		 16
46046		 907
46062		 14
46063		 14
46065		 10
46066		 14
46067		 14
46094		 10
46153		 3397
46154		 1591
46155		 454
46157		 2132
46158		 1521
46159		 2317
46160		 3544
46161		 482
46162		 1175
46164		 7294
46165		 236
46170		 3682
46195		 10
46196		 10
46197		 10
46198		 10
46199		 10
46200		 10
46201		 10
46202		 10
46203		 10
46204		 12
46205		 14
46208		 508
52534		 10
52538		 10
52573		 1276
52584		 10
52591		 1146
52593		 1195
52596		 1132
52597		 1712
52598		 828
52599		 798
52600		 1276
52601		 586
52602		 22
52653		 12
52654		 10
52655		 10
52657		 12
52658		 10
52659		 12
52660		 10
52661		 10
52662		 10
52663		 10
52664		 10
52665		 14
52666		 10
52667		 10
52669		 10
52670		 12
52671		 10
52672		 12
52673		 12
52674		 10
52675		 10
52676		 10
52677		 10
52682		 10
53176		 2150
53178		 663
53179		 160
53180		 2231
53181		 5807
53182		 4074
53278		 6505
53279		 40
53280		 218
53281		 174
53282		 276
53283		 288
53284		 186
53285		 316
53304		 714
53305		 506
53306		 274
53914		 3646
53916		 1128
53918		 1126
53919		 1020
53921		 696
53922		 578
53923		 344
53925		 1390
53926		 776
53927		 1346
53928		 1022
53929		 374
53930		 774
53931		 774
53932		 1386
53933		 2878
53934		 2456
53935		 444
53936		 424
53937		 382
53938		 1380
53939		 778
53942		 1594
53943		 170
53948		 2814
53949		 426
53961		 1378
53968		 344
53971		 10
53972		 10
54411		 10
54498		 2691
54499		 622
54500		 2140
54501		 1152
54502		 20
54503		 614
54504		 316
54505		 2193
54506		 624
54507		 622
54508		 622
54509		 1252
54510		 1710
54511		 4124
54512		 6337
54513		 690
54514		 788
54515		 3662
54517		 188
54518		 170
54519		 650
54520		 1134
54536		 134
54537		 222
54538		 40
54539		 352
54540		 3334
54565		 1200
54566		 162
54567		 828
54568		 660
54574		 1096
54594		 1610
54600		 12
54602		 10
55047		 10
55078		 2323
55079		 579
55080		 1010
55081		 148
55082		 162
55083		 3988
55103		 1430
55115		 62
55116		 940
55118		 10
55131		 2472
55132		 1023
55134		 1450
55163		 537
55164		 1175
55167		 490
55187		 154
55188		 154
55189		 148
55190		 102
55191		 32
55192		 190
55193		 30
55194		 22
55195		 30
55210		 16
55211		 16
55212		 16
55213		 14
55214		 16
55215		 16
55960		 12
55961		 10
55962		 12
55963		 10
55964		 10
55965		 10
55966		 12
55967		 10
55978		 1103
55979		 1136
55980		 1125
55982		 62
55983		 59
55984		 10
55985		 973
55996		 3864
55997		 1639
55998		 2288
55999		 244
56000		 3278
56002		 2151
56004		 1120
56006		 738
56008		 970
56012		 670
56024		 438
56026		 476
56031		 476
56032		 432
56034		 1096
56036		 2758
56084		 10
56087		 16
56089		 16
56091		 16
56093		 16
56095		 16
56097		 16
56101		 16
56103		 16
56105		 10
56111		 10
56112		 12
56114		 12
56116		 12
56118		 12
56120		 12
56123		 10
56124		 10
56128		 10
56130		 10
56141		 123
56142		 108
56143		 208
56163		 3734
56164		 3268
56165		 1630
56166		 1200
56167		 248
56168		 1704
56169		 1446
56170		 246
56171		 2650
56172		 700
56173		 1104
56174		 302
56175		 703
56176		 654
56177		 754
56178		 922
56179		 6128
56180		 3790
56181		 5954
56186		 1100
56190		 409
56192		 3866
56219		 16
56220		 16
56222		 16
56223		 16
56225		 16
56226		 16
56227		 16
56230		 16
56231		 16
56232		 10
56233		 16
56237		 16
56238		 16
56239		 16
56240		 16
56241		 16
56245		 600
56307		 10
56308		 10
56309		 10
56310		 10
56311		 10
56312		 10
56313		 10
56314		 10
56315		 10
56316		 10
56317		 10
56318		 10
56319		 10
56320		 10
56321		 10
56322		 10
56323		 10
56324		 10
56325		 10
56326		 10
56327		 10
56328		 10
56329		 10
56330		 10
56342		 1523
56344		 162
56584		 208
56585		 130
56586		 196
56587		 50
56588		 118
56589		 118
56590		 746
56591		 62
56592		 48
56593		 30
56594		 94
56595		 38
56597		 38
56599		 38
56601		 26
56603		 43
56605		 38
56607		 29
56609		 33
56635		 206
56636		 20
56637		 20
56638		 20
56639		 20
56640		 20
56641		 20
56642		 20
56643		 20
56644		 20
56645		 20
56646		 20
56647		 20
56648		 20
56649		 20
56650		 13
56651		 13
56652		 13
56653		 13
56654		 13
56655		 13
56656		 13
56657		 13
56658		 13
56659		 20
56660		 20
56661		 20
56662		 20
56663		 20
56664		 20
56665		 20
56666		 13
56667		 13
56668		 1569
56669		 80
56670		 80
56671		 20
56672		 20
56673		 286
56674		 276
56675		 1616
56676		 82
56677		 15
56678		 15
56679		 13
56680		 20
56681		 20
56682		 21
56683		 20
56684		 20
56685		 13
56686		 13
56687		 15
56688		 20
56689		 20
56691		 20
56692		 5515
56695		 15
56696		 15
56697		 16
56698		 24
56700		 20
56702		 32
56704		 38
56706		 20
56707		 20
56708		 20
56709		 20
56710		 20
56711		 13
56712		 20
56713		 15
56714		 15
56715		 15
56716		 20
56717		 20
56718		 16
56719		 16
56720		 16
56721		 16
56722		 16
56723		 16
56724		 36
56730		 56
56731		 30
56733		 611
56734		 23
56736		 39
56738		 38
56740		 44
56742		 29
56744		 29
56748		 20
56749		 20
56750		 20
56751		 20
56752		 20
56753		 20
56754		 20
56755		 20
56756		 20
56757		 15
56758		 20
56759		 20
56760		 20
56761		 15
56762		 15
56763		 20
56764		 20
56765		 15
56766		 344
56767		 20
56768		 20
56769		 20
56770		 20
56771		 20
56772		 20
56773		 20
56774		 20
56775		 20
56776		 20
56777		 20
56778		 20
56779		 21
56780		 20
56781		 20
56783		 29
56785		 20
56786		 20
56787		 20
56788		 20
56791		 12
56792		 40
56794		 52
56795		 10
56797		 104
56798		 10
56800		 46
56801		 12
56802		 98
56804		 54
56805		 12
56807		 40
56808		 10
56810		 40
56811		 10
56812		 96
56814		 306
56815		 10
56817		 14
56819		 12
56821		 10
56823		 12
56825		 12
56827		 12
56829		 12
56831		 12
56833		 12
56835		 10
56837		 10
56838		 15
56839		 15
56840		 15
56841		 15
56842		 15
56843		 15
56844		 15
56845		 15
56847		 188
56850		 492
56859		 10
56860		 10
56866		 1586
56867		 12
56881		 1421
56882		 4665
56883		 5563
56884		 942
58241		 6030
58243		 80
58395		 12
58396		 10
59217		 1758
59218		 768
59219		 1620
59220		 422
59235		 10
59236		 10
59237		 1477
59238		 10
59239		 10
59240		 10
59241		 10
59242		 2266
59243		 1182
59244		 10
59245		 12
59322		 488
59323		 1196
59325		 378
59326		 2206
59328		 2911
59329		 2381
59330		 196
59331		 524
59332		 164
59333		 298
59334		 1108
59335		 94
59336		 130
59339		 360
59340		 547
59341		 601
59343		 16
59344		 16
59345		 92
59346		 54
59347		 50
59348		 16
59350		 16
59353		 140
59354		 140
59355		 16
59356		 16
59357		 2510
59358		 1095
59360		 951
59361		 10
59363		 984
59364		 10
59365		 10
59367		 16
59402		 10
59403		 10
59404		 12
59405		 12
59406		 12
59407		 10
59408		 12
59409		 12
59410		 14
59411		 10
59412		 12
59413		 10
59414		 10
59415		 10
59416		 10
59417		 10
59418		 10
59487		 12
59490		 16
59491		 16
59492		 16
59493		 16
59494		 16
59495		 16
59496		 16
59497		 16
59498		 16
59499		 16
59500		 16
59501		 16
59502		 10
59503		 16
59504		 16
59505		 16
59506		 16
59507		 16
59508		 16
59509		 16
59510		 16
59512		 227
59513		 770
59514		 3684
59515		 538
59516		 1306
59517		 78
59518		 10
59519		 1082
59520		 16
59522		 1715
59523		 12
59524		 12
59525		 12
59527		 1994
59551		 12
59554		 647
59573		 2024
59580		 1088
59585		 2556
59586		 1101
59590		 1266
59594		 5826
59596		 234
59598		 92
59599		 10
59659		 2851
59661		 957
59663		 10
59664		 10
59673		 12
59683		 303
59705		 202
59706		 94
59707		 52
59708		 46
59709		 50
59710		 692
59711		 978
59712		 1478
59713		 2118
59714		 2176
59715		 1494
59716		 1248
59719		 10
59720		 992
59722		 10
59723		 1450
59725		 10
59726		 974
59799		 496
59800		 344
59801		 277
59802		 1794
59803		 354
59804		 94
59805		 1866
59806		 50
59807		 43
59808		 44
59809		 40
59811		 56
59812		 2010
59813		 18
59814		 640
59816		 356
59817		 5088
59818		 456
59819		 2398
59820		 3498
59821		 395
59822		 1980
59823		 440
59825		 536
59826		 36
59827		 378
59828		 510
59829		 5006
59830		 160
59835		 358
59836		 982
59837		 22
59838		 316
59839		 42
59840		 1088
59841		 94
59843		 974
59844		 968
59845		 10
59854		 106
59855		 10
59857		 16
59874		 12
59875		 10
59876		 10
59877		 12
59878		 58
59879		 12
59880		 12
59881		 12
59883		 988
59884		 12
59885		 1836
59893		 80
59895		 16
59897		 5204
59901		 442
